brand,model,model_year,milage,fuel_type,engine,ext_col,int_col,accident,clean_title,price,Potencia,Capacidade_Motor,Numero_Cilindros,Numero_Valvulas,T2
Ford,Fusion SE,2014,80800,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Blue,Beige,None reported,Yes,10000,175.0,2.5,4.0,21.71645569620253,7.0
Subaru,BRZ Premium,2023,5800,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,29990,228.0,2.4,4.0,21.71645569620253,6.0
Ford,Mustang GT Premium,2013,18000,Gasoline,412.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,29000,412.0,5.0,8.0,21.71645569620253,6.0
Chevrolet,Sonic LT,2013,110000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,7500,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Volkswagen,Golf GTI 2.0T Autobahn,2022,6400,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Green,Black,None reported,Yes,41500,241.0,2.0,4.0,21.71645569620253,7.0
Chevrolet,Silverado 1500 2LT,2014,102604,E85 Flex Fuel,355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Gray,Gray,None reported,Yes,25500,355.0,5.3,8.0,21.71645569620253,6.0
Dodge,Durango SRT 392,2022,31917,Gasoline,475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,64683,475.0,6.4,8.0,21.71645569620253,8.0
Volkswagen,CC Sport,2012,131986,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,9000,200.0,2.0,4.0,21.71645569620253,7.0
MINI,Cooper Base,2009,90367,Gasoline,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,9250,118.0,1.6,4.0,21.71645569620253,6.0
Subaru,Impreza WRX Premium,2014,55000,Gasoline,265.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,30000,265.0,2.5,4.0,21.71645569620253,5.0
Ford,Transit-350 Base,2015,112000,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,Gray,At least 1 accident or damage reported,Yes,29500,310.0,3.5,6.0,21.71645569620253,7.0
Dodge,Charger GT,2021,33000,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Gray,At least 1 accident or damage reported,Yes,26999,300.0,3.6,6.0,21.71645569620253,7.0
Mercedes-Benz,C-Class C300 4MATIC,2022,13177,Gasoline,2.0 Liter Turbo,White,Silk Beige/Black,None reported,No,44798,333.1202482544608,2.0,6.222728867064188,21.71645569620253,7.0
BMW,X1 xDrive28i,2020,27989,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,29000,228.0,2.0,4.0,21.71645569620253,7.0
Mazda,MX-5 Miata Grand Touring,2007,81400,Gasoline,166.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Red,Black,At least 1 accident or damage reported,Yes,11000,166.0,2.0,4.0,21.71645569620253,6.0
Honda,Civic Sport,2022,25420,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Red,Gray,None reported,Yes,24500,158.0,2.0,4.0,21.71645569620253,7.0
Nissan,Titan SL,2021,95993,Gasoline,5.6L V8 32V GDI DOHC,White,Black,None reported,Yes,32612,333.1202482544608,5.6,8.0,32.0,9.0
Ford,F-250 Limited,2018,64000,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Red,Beige,None reported,Yes,64000,450.0,6.7,8.0,21.71645569620253,7.0
Tesla,Model 3 Long Range,2018,36187,Eletric,271.0HP Electric Motor Electric Fuel System,White,Black,None reported,Yes,28895,271.0,3.698079470198676,6.222728867064188,21.71645569620253,1.0
INFINITI,G35 Sport,2007,37100,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,16900,306.0,3.5,6.0,21.71645569620253,6.0
BMW,M4 Base,2018,19300,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Silver,None reported,Yes,64000,425.0,3.0,6.0,21.71645569620253,6.0
Dodge,Dakota SLT,2003,141800,Gasoline,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Red,Gray,At least 1 accident or damage reported,Yes,5700,230.0,4.7,8.0,21.71645569620253,7.0
Jeep,Wrangler SE,2000,95200,Gasoline,120.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,11999,120.0,2.5,4.0,21.71645569620253,5.0
Honda,Civic EX,2020,13935,Gasoline,174.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,26000,174.0,1.5,4.0,21.71645569620253,7.0
Chevrolet,Camaro 1SS,2022,6640,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Orange,Black,None reported,Yes,51999,455.0,6.2,8.0,21.71645569620253,7.0
Mercedes-Benz,AMG GLE 63 S Coupe 4MATIC,2018,71500,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,White,White,None reported,Yes,61000,577.0,5.5,8.0,21.71645569620253,7.0
Chevrolet,Camaro 2LT,2011,126700,Gasoline,312.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Beige,At least 1 accident or damage reported,Yes,14000,312.0,3.6,6.0,21.71645569620253,7.0
Mercedes-Benz,SL-Class SL63 AMG Roadster,2009,56000,Gasoline,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,44850,518.0,6.3,8.0,21.71645569620253,7.0
Mazda,MX-5 Miata Shinsen,2003,46873,Gasoline,142.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Gray,Blue,None reported,Yes,11500,142.0,1.8,4.0,21.71645569620253,5.0
BMW,X7 xDrive40i,2021,30309,Hybrid,3.0 Liter Turbo,Blue,Tan,None reported,No,63598,333.1202482544608,3.0,6.222728867064188,21.71645569620253,7.0
Ford,F-150 XLT,2019,69800,E85 Flex Fuel,395.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,Silver,Gray,None reported,Yes,34600,395.0,5.0,8.0,21.71645569620253,10.0
Acura,TL 3.2,2008,193783,Gasoline,258.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,10000,258.0,3.2,6.0,21.71645569620253,7.0
Rivian,R1S Adventure Package,2023,250,Eletric,835.0HP Electric Motor Electric Fuel System,Red,Black,None reported,No,94000,835.0,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Porsche,Cayenne GTS Coupe AWD,2023,10000,Gasoline,453.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,145000,453.0,4.0,8.0,21.71645569620253,8.0
Tesla,Model S P100D,2018,10065,Eletric,Electric,Red Multi,White,None reported,No,59999,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,1.0
Porsche,Cayenne Base,2014,117697,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,16975,300.0,3.6,6.0,21.71645569620253,8.0
Mercedes-Benz,CLA-Class CLA 250,2016,88600,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,16800,208.0,2.0,4.0,21.71645569620253,7.0
Subaru,Ascent Touring 7-Passenger,2021,32250,Gasoline,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,36000,260.0,2.4,4.0,21.71645569620253,7.0
BMW,X1 xDrive28i,2020,18200,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Beige,At least 1 accident or damage reported,Yes,29500,228.0,2.0,4.0,21.71645569620253,7.0
Volkswagen,Atlas 3.6L SEL Premium,2021,36311,Gasoline,3.6L V6 24V GDI DOHC,Deep Black Pearl Effect,Titan Black / Quarzit,None reported,Yes,39127,333.1202482544608,3.6,6.0,24.0,8.0
Mercedes-Benz,GLC 300 Base 4MATIC,2018,44486,Gasoline,2.0L I4 16V GDI DOHC Turbo,Gray,Black,None reported,No,25625,333.1202482544608,2.0,4.0,16.0,9.0
Nissan,NV200 S,2019,52000,Gasoline,131.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Gray,At least 1 accident or damage reported,Yes,19500,131.0,2.0,4.0,21.71645569620253,7.0
Chevrolet,Camaro 1LT,2019,9111,Gasoline,3.6L V6 GDI DOHC,Summit White,Jet Black,None reported,No,27599,333.1202482544608,3.6,6.0,21.71645569620253,8.0
Mercedes-Benz,S-Class S 450,2018,69600,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,40888,362.0,3.0,6.0,21.71645569620253,9.0
Ford,Mustang GT Premium,2010,69000,Gasoline,315.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,20000,315.0,4.6,8.0,21.71645569620253,5.0
Buick,Enclave Avenir,2019,121521,Gasoline,3.6L V6 24V GDI DOHC,Dark Slate Metallic,Ebony / Ebony Accents,None reported,Yes,26772,333.1202482544608,3.6,6.0,24.0,9.0
Cadillac,DTS Luxury II,2008,94155,Gasoline,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,10500,275.0,4.6,8.0,21.71645569620253,4.0
Kia,Telluride SX,2021,38612,Gasoline,3.8L V6 24V GDI DOHC,Ebony Black,Black,None reported,No,42242,333.1202482544608,3.8,6.0,24.0,8.0
Audi,A6 55 Premium,2019,10832,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Black,Black,None reported,Yes,42500,335.0,3.0,6.0,21.71645569620253,7.0
Cadillac,XT5 Luxury,2019,44692,Gasoline,3.6L V6 24V GDI DOHC,Bronze Dune Metallic,Shara Beige,None reported,No,32368,333.1202482544608,3.6,6.0,24.0,8.0
BMW,650 i,2012,39960,Gasoline,400.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,White,Brown,None reported,Yes,38995,400.0,4.4,8.0,21.71645569620253,6.0
INFINITI,FX37 Base,2013,51500,Gasoline,325.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,23900,325.0,3.7,6.0,21.71645569620253,7.0
Mitsubishi,Lancer Evolution GSR,2012,33000,Gasoline,291.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,34999,291.0,2.0,4.0,21.71645569620253,5.0
BMW,750 Li,2007,114528,Gasoline,360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,9000,360.0,4.8,8.0,21.71645569620253,7.0
INFINITI,QX80 Base,2017,121525,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,28500,400.0,5.6,8.0,21.71645569620253,7.0
Jeep,Wrangler Unlimited 4xe Sahara,2022,10500,Plug-In Hybrid,375.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Green,Beige,None reported,Yes,49999,375.0,2.0,4.0,21.71645569620253,8.0
Hyundai,Sonata GLS,2013,136991,Gasoline,198.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Gray,Gray,None reported,Yes,11000,198.0,2.4,4.0,21.71645569620253,6.0
Volvo,XC90 Hybrid T8 R-Design,2018,40000,Plug-In Hybrid,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Black,Black,None reported,Yes,42000,400.0,2.0,4.0,21.71645569620253,7.0
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,41200,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,60500,380.0,3.0,6.0,21.71645569620253,7.0
Ford,Expedition Limited,2021,23842,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Gray,Medium Stone,None reported,Yes,59203,333.1202482544608,3.5,6.0,24.0,10.0
Ford,F-150 XLT,2012,207100,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Gray,At least 1 accident or damage reported,Yes,15000,365.0,3.5,6.0,21.71645569620253,6.0
Toyota,Matrix XRS,2003,143600,Gasoline,180.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,4199,180.0,1.8,4.0,21.71645569620253,6.0
Hyundai,Palisade Limited,2020,45815,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,37700,291.0,3.8,6.0,21.71645569620253,7.0
BMW,535 i,2008,135000,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,5699,300.0,3.0,6.0,21.71645569620253,7.0
Cadillac,Escalade Base,2007,150000,Gasoline,403.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,9999,403.0,6.2,8.0,21.71645569620253,7.0
Jaguar,XK8 Base,2000,40000,Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Blue,Beige,None reported,Yes,15400,290.0,4.0,8.0,21.71645569620253,5.0
Jeep,Wrangler Sport,2000,122945,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,Beige,Brown,None reported,Yes,13900,181.0,4.0,6.0,21.71645569620253,5.0
BMW,X3 M40i,2019,36438,Gasoline,3.0 Liter Turbo,Alpine White,Oyster W/Contrast,None reported,No,39998,333.1202482544608,3.0,6.222728867064188,21.71645569620253,7.0
Lexus,LC 500 Base,2018,37000,Gasoline,471.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Black,Red,None reported,Yes,63997,471.0,5.0,8.0,21.71645569620253,10.0
Ford,Mustang Base,2008,119000,Gasoline,210.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,13500,210.0,4.0,6.0,21.71645569620253,7.0
BMW,i3 120Ah w/Range Extender,2019,16975,Eletric,170.0HP 0.65L Electric Motor Electric Fuel System,Black,Black,None reported,Yes,26990,170.0,0.65,6.222728867064188,21.71645569620253,7.0
Maserati,Ghibli S Q4,2015,28700,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,White,Red,None reported,No,24900,404.0,3.0,6.0,21.71645569620253,8.0
Nissan,Pathfinder SL,2015,115000,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,11995,260.0,3.5,6.0,21.71645569620253,7.0
Mercedes-Benz,CLK-Class CLK 350,2008,73000,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,8400,268.0,3.5,6.0,21.71645569620253,7.0
Kia,Stinger GT2,2020,57000,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,Black,Red,At least 1 accident or damage reported,Yes,36500,365.0,3.3,6.0,21.71645569620253,7.0
Porsche,911 Turbo Cabriolet,2009,13500,Gasoline,480.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,130000,480.0,3.6,6.0,21.71645569620253,6.0
BMW,X6 xDrive50i,2017,78500,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Red,Brown,At least 1 accident or damage reported,Yes,42000,445.0,4.4,8.0,21.71645569620253,8.0
BMW,ALPINA B7 Base,2013,36750,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,35999,445.0,4.4,8.0,21.71645569620253,7.0
RAM,1500 Rebel,2019,46000,Hybrid,305.0HP 3.6L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,White,Black,None reported,Yes,37900,305.0,3.6,6.0,21.71645569620253,8.0
Genesis,G90 5.0 Ultimate,2017,26000,Gasoline,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,33600,420.0,5.0,8.0,21.71645569620253,7.0
Bentley,Arnage R,2003,55050,Gasoline,400.0HP 6.75L 8 Cylinder Engine Gasoline Fuel,Gray,Gray,None reported,Yes,34995,400.0,6.75,8.0,21.71645569620253,4.0
Ford,Bronco Base,2022,6200,Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,49000,275.0,2.3,4.0,21.71645569620253,7.0
Lexus,LS 430 Base,2002,42000,Gasoline,290.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,Silver,Gray,At least 1 accident or damage reported,Yes,15999,290.0,4.3,8.0,21.71645569620253,7.0
Mercedes-Benz,E-Class E 350,2016,58375,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,24999,302.0,3.5,6.0,21.71645569620253,7.0
Chevrolet,Corvette Stingray w/1LT,2021,10400,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,72900,490.0,6.2,8.0,21.71645569620253,8.0
BMW,525 i,2005,91420,Gasoline,215.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,8900,215.0,2.5,6.0,21.71645569620253,6.0
Mercedes-Benz,AMG C 63 Base,2017,28399,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,55600,469.0,4.0,8.0,21.71645569620253,7.0
Porsche,718 Cayman GT4,2020,13554,Gasoline,414.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,124995,414.0,4.0,6.0,21.71645569620253,6.0
Genesis,GV80 2.5T,2022,7523,Gasoline,2.5L I4 16V PDI DOHC Turbo,Black,Black,None reported,No,54543,333.1202482544608,2.5,4.0,16.0,8.0
Porsche,Cayenne S,2015,124000,Gasoline,420.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,25000,420.0,3.6,6.0,21.71645569620253,8.0
BMW,528 i xDrive,2016,134000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Brown,Brown,At least 1 accident or damage reported,Yes,13500,240.0,2.0,4.0,21.71645569620253,7.0
Tesla,Model Y Long Range,2021,61308,Eletric,425.0HP Electric Motor Electric Fuel System,White,White,None reported,Yes,42000,425.0,3.698079470198676,6.222728867064188,21.71645569620253,7.0
BMW,M4 CS,2019,19069,Gasoline,3.0 Liter DOHC Turbo,Alpine White,Anthracite,None reported,No,69998,333.1202482544608,3.0,6.222728867064188,21.71645569620253,7.0
Toyota,FJ Cruiser Base,2014,92000,Gasoline,260.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Beige,Black,None reported,Yes,27500,260.0,4.0,6.0,21.71645569620253,7.0
Chevrolet,Traverse RS,2021,44373,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,36000,310.0,3.6,6.0,21.71645569620253,9.0
Lexus,SC 430 Base,2002,89500,Gasoline,300.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,15999,300.0,4.3,8.0,21.71645569620253,7.0
Tesla,Model X Long Range Plus,2020,43534,Eletric,534.0HP Electric Motor Electric Fuel System,Black,Black,None reported,Yes,65990,534.0,3.698079470198676,6.222728867064188,21.71645569620253,1.0
Alfa,Romeo Stelvio Ti Sport,2020,18665,Gasoline,2.0L I4 16V GDI SOHC Turbo,Lunare White Metallic,Ice,None reported,Yes,35645,333.1202482544608,2.0,4.0,16.0,8.0
Lexus,RC 350 Base,2016,77856,Gasoline,3.5L V6 24V PDI DOHC,Atomic Silver,Black,None reported,Yes,30919,333.1202482544608,3.5,6.0,24.0,6.0
Nissan,350Z Enthusiast,2007,117000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Black,At least 1 accident or damage reported,Yes,9975,306.0,3.5,6.0,21.71645569620253,7.0
Subaru,Crosstrek 2.0i Premium,2017,50011,Gasoline,148.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Red,Beige,At least 1 accident or damage reported,Yes,21495,148.0,2.0,4.0,21.71645569620253,7.0
Mercedes-Benz,SL-Class SL600 Roadster,2007,78200,Gasoline,510.0HP 5.5L 12 Cylinder Engine Gasoline Fuel,Black,Brown,At least 1 accident or damage reported,Yes,22999,510.0,5.5,12.0,21.71645569620253,5.0
Tesla,Model Y Long Range,2021,69548,Eletric,425.0HP Electric Motor Electric Fuel System,Black,Black,At least 1 accident or damage reported,Yes,36300,425.0,3.698079470198676,6.222728867064188,21.71645569620253,1.0
Chevrolet,Suburban 1500 LTZ,2010,162671,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Black,Black,None reported,Yes,12000,320.0,5.3,8.0,21.71645569620253,7.0
Mercedes-Benz,Sprinter 2500 Standard Roof,2022,4590,Gasoline,188.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,64000,188.0,2.0,4.0,21.71645569620253,7.0
Ford,Explorer XLT,2020,42609,Gasoline,2.3L I4 16V GDI DOHC Turbo,Magnetic Metallic,Ebony,At least 1 accident or damage reported,Yes,32107,333.1202482544608,2.3,4.0,16.0,10.0
Dodge,Durango SRT,2020,36000,Gasoline,475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Gray,Red,None reported,Yes,62000,475.0,6.4,8.0,21.71645569620253,8.0
Lexus,RX 350 Base,2021,5040,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Beige,Beige,At least 1 accident or damage reported,Yes,48900,295.0,3.5,6.0,21.71645569620253,8.0
BMW,M3 Base,2002,60255,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,Yellow,Black,None reported,Yes,28750,333.0,3.2,6.0,21.71645569620253,6.0
Dodge,Durango GT,2021,14684,Gasoline,3.6L V6 24V MPFI DOHC,DB Black Clearcoat,Black,None reported,No,37995,333.1202482544608,3.6,6.0,24.0,8.0
Cadillac,Escalade Premium Luxury,2021,11459,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,White,Brown,None reported,Yes,88900,420.0,6.2,8.0,21.71645569620253,10.0
Ford,Expedition Max XLT,2018,105674,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,34995,375.0,3.5,6.0,21.71645569620253,10.0
Cadillac,CTS Premium,2013,105000,Gasoline,318.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,12000,318.0,3.6,6.0,21.71645569620253,6.0
Chevrolet,Blazer 1LT,2019,37161,Gasoline,2.5L I4 16V GDI DOHC,Nightfall Gray Metallic,Jet Black,None reported,Yes,26990,333.1202482544608,2.5,4.0,16.0,9.0
BMW,X5 xDrive40e,2016,91798,Hybrid,Electric,Alpine White,Black,None reported,No,22998,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Lincoln,Navigator Reserve,2020,68000,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Gray,At least 1 accident or damage reported,Yes,55999,450.0,3.5,6.0,21.71645569620253,10.0
Honda,S2000 Base,2000,26900,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Silver,Red,None reported,Yes,35000,240.0,2.0,4.0,21.71645569620253,7.0
BMW,M240 i,2018,61000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Blue,Black,At least 1 accident or damage reported,Yes,34000,335.0,3.0,6.0,21.71645569620253,6.0
Jeep,Gladiator Rubicon,2022,8794,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,54000,285.0,3.6,6.0,21.71645569620253,7.0
Mitsubishi,Lancer DE,2009,143346,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,3000,152.0,2.0,4.0,21.71645569620253,5.0
BMW,M4 Base,2015,23700,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,42800,425.0,3.0,6.0,21.71645569620253,7.0
Ford,F-150 Raptor,2021,32957,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Oxford White,Black,None reported,No,77900,333.1202482544608,3.5,6.0,24.0,10.0
Chevrolet,Corvette Z06,2006,21000,Gasoline,505.0HP 7.0L 8 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,47500,505.0,7.0,8.0,21.71645569620253,6.0
Acura,MDX 3.5L Technology Package,2014,111650,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Green,Beige,At least 1 accident or damage reported,Yes,17500,290.0,3.5,6.0,21.71645569620253,6.0
Dodge,Dakota Big Horn/Lone Star,2010,172024,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Red,Brown,At least 1 accident or damage reported,Yes,7500,210.0,3.7,6.0,21.71645569620253,4.0
Hyundai,Veloster Turbo R-Spec,2014,128000,Gasoline,201.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Blue,Red,None reported,Yes,11000,201.0,1.6,4.0,21.71645569620253,6.0
Porsche,Macan S,2016,50000,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Blue,Red,None reported,Yes,36000,340.0,3.0,6.0,21.71645569620253,7.0
Ford,Explorer XLT,2014,127558,Gasoline,3.5L V6 24V MPFI DOHC,Green,Charcoal Black,None reported,Yes,13715,333.1202482544608,3.5,6.0,24.0,6.0
Chrysler,300C Base,2013,87500,Gasoline,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,13750,292.0,3.6,6.0,21.71645569620253,8.0
BMW,X5 xDrive35i,2014,143250,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,White,None reported,Yes,12999,300.0,3.0,6.0,21.71645569620253,8.0
BMW,335 is,2012,86629,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Red,None reported,Yes,20995,320.0,3.0,6.0,21.71645569620253,7.0
